"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"370291008400928768","370290615252054016","16450975","2013-08-21 21:07:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@geofhuth Likewise; can o' beans is on my menu...","","","",""
"370290834853224448","","","2013-08-21 21:06:29 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Seconded @deutche @bjdoraz @lyonsnm @jdbence @SchererPete","","","",""
"370274103942725632","","","2013-08-21 20:00:00 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","""@klout: your influencers are @RuPaul @MissyElliott and @deutche""; couldn't be more happy with this bunch","","","",""
"370005572042911744","369989898734161920","27891689","2013-08-21 02:12:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@lyonsnm No, and when they are a little soft, not gooey. Give 'um a squeeze.","","","",""
"369929951031873536","369929333202120704","6361722","2013-08-20 21:12:27 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@amandafrench @rschon Carnegie Mellon comes to mind?","","","",""
"369928931295494144","369928535625846785","6361722","2013-08-20 21:08:24 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@amandafrench I'd imagine a failing school becoming a satellite campus happens of another. Does that count? Hmmm...","","","",""
"369927830735708160","369919228578504704","47629991","2013-08-20 21:04:02 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@jwax55 Have a fish collar for me!","","","",""
"369917477628551169","369917015051751424","47629991","2013-08-20 20:22:54 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@jwax55 I know where you took that and I'm #jealous","","","",""
"368888358488924160","","","2013-08-18 00:13:32 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sazerac bliss #nofilter @ Bar Tonique http://t.co/j3VJggB8CI","","","","http://instagram.com/p/dIkmBVj5uW/"
"368877817229877248","","","2013-08-17 23:31:39 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Chillin' with Dolly @ The French Quarter http://t.co/EcllWubwvQ","","","","http://instagram.com/p/dIc8tij5gH/"
"368858942677348352","368739241695518721","17315836","2013-08-17 22:16:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@archivesnext I want to do micro-DH-projects to demonstrate that expertise and add value to collections - maybe I’ll get some attention then","","","",""
"368783387491696640","368783046981324804","281175644","2013-08-17 17:16:25 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@kathrynchiasson guess where #saa14 is… DC! See you there xoxoxo","","","",""
"368776308571897856","","","2013-08-17 16:48:18 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Made it official at the #saa13 biz meeting: we’re going to Cleveland for #saa15!","","","",""
"368765006604537856","","","2013-08-17 16:03:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Social media integrating use stats to manage relationships - correlates to archivists need for context #saa13 #s701","","","",""
"368764575476228096","","","2013-08-17 16:01:40 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Social media data mgmt integrates use stats in record itself in order to manage relationships - correlates to archivists need for context","","","",""
"368762915265847297","","","2013-08-17 15:55:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","“Archives should move away from bibliographic-based standards and toward social media-style data management” - Bak #saa13 #s701","","","",""
"368737072586043394","","","2013-08-17 14:12:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Based on #saa13 #s610 I’m going into my stacks to dig for some overlooked annotations next week (once I play catch up, of course)","","","",""
"368727298112909312","","","2013-08-17 13:33:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amazing examples of marginalia demonstrating institutional context within the circulating collections at UVA #saa13 #s610","","","",""
"368475760815656960","368443589137022976","109467752","2013-08-16 20:54:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@helrond try Peche, brought to you by the Herbsaint/Cochon people","","","",""
"368198440682917888","","","2013-08-16 02:32:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","iSchools? Pppppffftttttttttttt #saa13 #nyualumni","","","",""
"368197116092354560","","","2013-08-16 02:26:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @jwax55: Are your users experienced? #saa13 #hendrixtweet","368193151657197570","47629991","2013-08-16 02:11:02 +0000",""
"368160231567548416","","","2013-08-16 00:00:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","T minus 30 minutes until the #saa13 NYU alumni gathering is live at Capdeville! (520 Capdeville St.)","","","",""
"367620914835230720","367615171117580288","804573606","2013-08-14 12:17:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ECRLawrence Iron Fist/Velvet Glove","","","",""
"367407836851994627","367374744061882370","35374750","2013-08-13 22:10:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@margchivist AWESOME!!!!!","","","",""
"367061077529333760","","","2013-08-12 23:12:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Fish collars… sure, I’ll have that #noideawhatimordering","","","",""
"366994527971586048","","","2013-08-12 18:48:08 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","On my tourist grind #obligatorysugarrush @ Café Du Monde http://t.co/vjKOJLcEa5","","","","http://instagram.com/p/c7HX6oj5su/"
"366962593987969027","","","2013-08-12 16:41:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Between the whirring A/C and fridge, I’m to go nuts in the hotel. Escaping for the 95+ degree heat in search of Cajun/creole goodness #saa13","","","",""
"366718571084120065","366717844878143489","15702836","2013-08-12 00:31:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bananaqty Foursquare, Snapchat too?","","","",""
"366717229905092608","","","2013-08-12 00:26:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Spent part of my afternoon at Avenue Pub; solid choice for the tweetup, @eiratansey!","","","",""
"366716803231133697","366716056540168192","15702836","2013-08-12 00:24:33 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bananaqty good job! (/really?!? You didn’t pick that up at CASA?)","","","",""
"366664509617750016","","","2013-08-11 20:56:46 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Making that French colonial connection for my first meal in #nola (@ Pho Noi Viet) http://t.co/D7uZB9QZNP","","","","http://4sq.com/1cqW8AE"
"366629140071325697","","","2013-08-11 18:36:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Took less than 15 minutes for me to become the sweaty #nola tourist","","","",""
"366557556769964032","","","2013-08-11 13:51:46 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Here I come, #saa13! Hartsfield-Jackson Atlanta International Airport (ATL) http://t.co/4XZNkpNZTz","","","","http://4sq.com/18mfDEZ"
"366556520885911552","","","2013-08-11 13:47:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","New Orleans isn’t in the eastern timezome?! #mindblown #geofail","","","",""
"366292202244149248","","","2013-08-10 20:17:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NOLA-bound tomorrow and I am having MAJOR packing issues... #saa13, don't judge if I look disheveled.","","","",""
"365926925404864512","","","2013-08-09 20:05:52 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Terrified/happy to know of property laws for #archives; getting ready for my #saa13 reappraisal workshop  http://t.co/xJuXiSAD7g","","","","http://1.usa.gov/16AphlY"
"365857000631971840","365703583905218561","47629991","2013-08-09 15:28:00 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@jwax55 Sage advice!","","","",""
"364813981346562049","","","2013-08-06 18:23:25 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","website website website website until #saa13; it's like carrot at the end of the painful stick","","","",""
"364447806813392899","364442410237321216","145768216","2013-08-05 18:08:22 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@MarylandMick #suckstobeJay","","","",""
"364371486632865792","","","2013-08-05 13:05:06 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Running of the Bulls Pamplona-style coming to ATL. Who's in with me? http://t.co/VwJqt0lbNJ","","","","http://bit.ly/14d3jql"
"363404952506351616","","","2013-08-02 21:04:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amazing: ""The Vermont State Archives... will be closed... in observance of Bennington Battle Day"" #obscureholidays #vermontFTW #vt #vtday","","","",""
"363401700935086080","","","2013-08-02 20:51:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RandyGue: Thrilled two photos from MABRL have been turned into vibrant public art by an artist of JR's stature http://t.co/T0wRbmpm9U","363396565836103680","23064993","2013-08-02 20:31:07 +0000","http://www.artsatl.com/2013/08/news-international-street-art-star-jr-installing-monumental-murals-fourth-ward/,http://www.artsatl.com/2013/08/news-international-street-art-star-jr-installing-monumental-murals-fourth-ward/"
"362928355924262912","362921841758699520","101663889","2013-08-01 13:30:37 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@MDisney2 yeah seriously, i'm excited","","","",""
"362917752266567680","362911823739092993","101663889","2013-08-01 12:48:29 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@MDisney2 whoa there, killer","","","",""
"362188123117072384","","","2013-07-30 12:29:12 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RT @RandyGue: Emory University's MARBL announces its first exhibit of materials from its LGBT collections: http://t.co/GNCgH6kWgs","362170179599347712","23064993","2013-07-30 11:17:54 +0000","http://bit.ly/marbl-lgbt-exhibit,http://bit.ly/marbl-lgbt-exhibit"
"361590597540257793","","","2013-07-28 20:54:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Sunday funday and #USAvPAN","","","",""
"360804036661874688","360803763956613120","82455213","2013-07-26 16:49:20 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@RuPaul Werkkkkkkkk!","","","",""
"360020852764442624","360010685721223172","101663889","2013-07-24 12:57:14 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@MDisney2 I'm ""Rolando Adventure""","","","",""
"359776668467998721","359776374061416448","59290726","2013-07-23 20:46:56 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@DerangeDescribe Relatively speaking, we're still pretty small, so I haven't bumped up against any obstacles... yet","","","",""
"359776027813232641","359771134138396673","168644732","2013-07-23 20:44:24 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@eiratansey @DerangeDescribe @minniedw Ditto","","","",""
"358077230305394688","358076787747598337","56812711","2013-07-19 04:13:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@miriamkp a nerd","","","",""
"357983666988785666","357949610800590849","59290726","2013-07-18 22:02:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DerangeDescribe do you have people actually asking for that? Or is that something you’re inferring from their requests?","","","",""
"357542802424471553","357539194727444482","17417376","2013-07-17 16:50:21 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@meau I like that; encouraging transparency in practices compared to the norm without a being ""judgy""","","","",""
"357535762725613568","357532530875973632","17417376","2013-07-17 16:22:23 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@meau counterpoint: could become a ""No Collection Left Behind"" program; metrics as indicators of performance w/o context","","","",""
"357534088539803650","357532232514158593","59290726","2013-07-17 16:15:44 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@DerangeDescribe @meau I was going to extend the metaphor (storage temps, vermin in the back, sanitary utenils), but it was going too far...","","","",""
"357531330097065984","357526855571615748","17417376","2013-07-17 16:04:46 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@meau Maybe it could be more like restaurant letter grades","","","",""
"357521449361223681","","","2013-07-17 15:25:30 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","I can't quite picture how this works: ""aggressively growing our library research collections"" #aggressivearchivists","","","",""
"356876520955973637","356875278896738304","47629991","2013-07-15 20:42:47 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@jwax55 Yes, please! I'm getting in early and can't wait for some good #nola food and drank.","","","",""
"356874962998538241","356874783943688193","47629991","2013-07-15 20:36:36 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@jwax55 well done!","","","",""
"356873889541922816","356871480107220992","47629991","2013-07-15 20:32:20 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@jwax55 Can I getta bite?","","","",""
"356575485385375744","356520591668428801","145768216","2013-07-15 00:46:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@MarylandMick #lawschooltweets","","","",""
"356128276919496704","356112656383492096","804573606","2013-07-13 19:09:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ECRLawrence you’re just jealy","","","",""
"355461967974105088","355460686631022593","168644732","2013-07-11 23:01:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@eiratansey firewall was blocking me at work, thought that might happen to others","","","",""
"355415768680239105","355414723799429120","168644732","2013-07-11 19:58:17 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@eiratansey is twtup or twtvite? http://t.co/3QPfkPZm7Q","","","","http://twtvite.com/saa13tweetup"
"354222205015564288","354023023340302339","168644732","2013-07-08 12:55:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eiratansey I'm only superficially familiar, so I'll appreciate the intro!","","","",""
"354019881391370240","354018986775683072","168644732","2013-07-07 23:31:31 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@eiratansey Awesome!","","","",""
"353720751045607424","353706295876009985","56812711","2013-07-07 03:42:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@miriamkp okra deserves better","","","",""
"353677880422699010","353642008935534592","127377113","2013-07-07 00:52:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""@Alaska5000 If I get stranded because of the crash, where my Seattle and Salt Lake City hoes at?!"" @ktstrat get at her!!!","","","",""
"352527845437874176","","","2013-07-03 20:42:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @rosalielack: New collection created by Emory University Archives available in WAS http://t.co/ass7geWn82  @EmoryLibraries #webarchiving","352514300922961922","84714362","2013-07-03 19:48:53 +0000","http://bit.ly/1aDfkcA,http://bit.ly/1aDfkcA"
"345242446785028097","","","2013-06-13 18:13:08 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RT @SenatorLeahy: #VT produced more than a third of the country’s #maple syrup this season. Bring on the pancakes, candy, glazes &amp; more. @V…","345241660311085056","242836537","2013-06-13 18:10:00 +0000",""
"344983522857086976","","","2013-06-13 01:04:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Excellent use of P. Cline’s “She’s Got You” in Alias episode 47, excellent #reruns #priceylicensing #worthit","","","",""
"344141267476807681","","","2013-06-10 17:17:26 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RT @EmoryLibraries: #MARBL expands #LGBT collections at #Emory http://t.co/gh4xK6RWPI","344140967386947584","150683800","2013-06-10 17:16:15 +0000","http://ow.ly/lT550,http://ow.ly/lT550"
"343103943431299072","","","2013-06-07 20:35:29 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RT @archivists_org: Job: Head of Research Services, MARBL | Emory University: US - GA,  Requirements

ALA-accredited master’s ... http://t.…","343011055770927105","44433400","2013-06-07 14:26:23 +0000","http://bit.ly/13hkXpK,http://bit.ly/13hkXpK"
"341883835954376704","","","2013-06-04 11:47:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @USNatArchives: Best real ""pirate"" name for a ship? Saucy Jack. http://t.co/hEi6mvn2Nu #warof1812 #navalhistory #pirates","341844512911536128","101802390","2013-06-04 09:10:57 +0000","http://go.usa.gov/bWdx,http://go.usa.gov/bWdx"
"340584576588075008","","","2013-05-31 21:44:25 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","#elevatorspeechfail","","","",""
"339524252376104960","","","2013-05-28 23:31:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @_Cooper: Best short essay I've read about the new AD so far, via @SladeHV http://t.co/0OhcXnSZeH","339506755857956865","160123057","2013-05-28 22:21:32 +0000","http://hypervocal.com/entertainment/2013/arrested-development-review/,http://hypervocal.com/entertainment/2013/arrested-development-review/"
"339112107725430784","339107911290744833","15922940","2013-05-27 20:13:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@deutche @bjdoraz @B_Sloan @Zimmzies  I already hate tomorrow #goodlifechoices http://t.co/UUfC1urvHf","","","","http://img.ly/v2F3"
"339043648937279490","339033976444448769","145768216","2013-05-27 15:41:19 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@MarylandMick nice! I had been following this. Archivists FTW.","","","",""
"338275145200312320","338270829513154560","15922940","2013-05-25 12:47:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@deutche omnomnom! #omelettestation","","","",""
"337675986210537473","","","2013-05-23 21:06:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Ohio! Gambier! I made it! #catchuptweet #ATL2Gambier","","","",""
"337601837316313089","337585457636470785","331131370","2013-05-23 16:12:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@B_Sloan it’s on deck! #tallgrass","","","",""
"337575073827401728","","","2013-05-23 14:25:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Kentucky! #ATL2Gambier","","","",""
"337538452855873537","","","2013-05-23 12:00:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Tennessee! #ATL2Gambier","","","",""
"332316342281703424","","","2013-05-09 02:09:24 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","I'm 27, going gray, and I approve this message http://t.co/A7v8D3xbCh #wisdom #getsome #saltandpepper","","","","http://bit.ly/YA2JT6"
"329938185415172097","329935690861273088","250222272","2013-05-02 12:39:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@gmdud4 I identify with almost all of these!","","","",""
"328853040054538240","","","2013-04-29 12:47:29 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @anarchivist: You guys, being an archivist is, surprisingly, an actual profession and the New York Times is ON IT. http://t.co/JyBt2whOHS","328836045548429313","8729782","2013-04-29 11:39:57 +0000","http://forens.es/rs,http://forens.es/rs"
"328222838110687234","","","2013-04-27 19:03:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @RuPaul: Some of the 'bitchiest queens' I've ever met are straight men","328196953185849344","82455213","2013-04-27 17:20:25 +0000",""
"323186716884209665","","","2013-04-13 21:31:32 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Gunther/Plonowski wedding! (@ Magnolia Hall at Piedmont Park w/ 2 others) http://t.co/mqPXtVVBuB","","","","http://4sq.com/XK1wZ6"
"320902563077709824","","804573606","2013-04-07 14:15:07 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ECRLawrence shamWOW","","","",""
"319773298114322432","","","2013-04-04 11:27:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @bluthquotes: CONFIRMED: #ArrestedDevelopment will launch 15 new episodes on May 26.   Taste the happy.","319767952016683008","104937383","2013-04-04 11:06:35 +0000",""
"318526974328991745","318525973211541506","804573606","2013-04-01 00:55:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ECRLawrence Khalesi locking a two-timing bitch up in a vault #TAOB","","","",""
"318087855949885440","","","2013-03-30 19:50:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Anyone doing #email #preservation work with #FirstClass systems? I heard it's more widely used in #Canada? #archives #shotinthedark","","","",""
"316997044617244672","","","2013-03-27 19:35:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Just saw Doris Kearns Goodwin at an SFO bar!","","","",""
"316352300392263680","","","2013-03-26 00:54:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Jesuchristo, I like San Francisco","","","",""
"316332811202220033","","","2013-03-25 23:36:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @emorywheel: Approx. 13 of Emory's Pell Grant awards and 55 federal work study positions will be cut in 2013 due to the sequester. ht ...","316248483545903104","26306540","2013-03-25 18:01:28 +0000","http://bit.ly/X4Y6Po,http://bit.ly/X4Y6Po"
"316325459975602177","","","2013-03-25 23:07:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @RuPaul: The highest form of wisdom is twerking","316292214592516096","82455213","2013-03-25 20:55:15 +0000",""
"315068079623266304","","","2013-03-22 11:50:58 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Wake me up in San Fracisco (@ Hartsfield-Jackson Atlanta International Airport (ATL) w/ 112 others) http://t.co/rxREw2gVRh","","","","http://4sq.com/164NUaV"
"314378497206407168","","","2013-03-20 14:10:49 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Scary stuff out of Canada regarding #LAC code of conduct for #librarians and #archivists:  http://t.co/OteXqMs9ZF","","","","http://bit.ly/XZ1OcG"
"312621323681681408","","","2013-03-15 17:48:26 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RT @repjohnlewis: Pres. Johnson continued “So it was at Lexington and Concord. So it was a century ago at Appomattox. So it was last wee ...","312620960853393408","29450962","2013-03-15 17:46:59 +0000",""
"312208680173068288","","","2013-03-14 14:28:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I think I finally calmed down about Google Reader... sorry to my tweeps for the freakout this morning.","","","",""
"312204126803091456","312203205050241024","109467752","2013-03-14 14:10:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@helrond @archivesnext Sure it lets you migrate your feeds... the issue that needs solving is the user interface/GoogleReader alternative","","","",""
"312202859867430913","312201777313349634","17315836","2013-03-14 14:05:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@archivesnext I'm 26 and wouldn't give up RSS if I didn't have to","","","",""
"312194721319636992","312193674085801984","109467752","2013-03-14 13:33:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@helrond a wise suggestion. but change is hard, man","","","",""
"312193571958710272","312191204353785858","17315836","2013-03-14 13:28:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@archivesnext No, but they do say you can download your data in XML/JSON... as if that solves anything","","","",""
"312192137309597696","","","2013-03-14 13:23:00 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","""Frmr Google Reader product mngr confirms: Its demise is about Google+"": too bad @Google Plus is an awful spambot http://t.co/qIpzKItHeR","","","","http://tnw.to/c0WJN"
"312190526390685696","312188547291549696","168644732","2013-03-14 13:16:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eiratansey I am SO angry, also looking for alternatives. Feedly is one I've heard so far. Haven't tried it though.","","","",""
"312181761956278272","","","2013-03-14 12:41:46 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Also, @google promises that you can download your @googlereader data in XML/JSON... which, you know, is super user-friendly.","","","",""
